1464798641.49 , 45.77 , 46.79 , 15.07 , 15.34 , 15.04 , 47.0 , 45.76 , 17.4 
1464798641.63 , 87.21 , 92.83 , 89.31 , 82.52 , 79.17 , 85.57 , 87.33 , 82.41 
1464798641.75 , 128.83 , 144.33 , 132.61 , 136.58 , 136.57 , 139.52 , 138.55 , 141.19 
1464798641.88 , 96.98 , 108.5 , 89.07 , 97.17 , 96.98 , 100.71 , 100.94 , 106.09 
1464798642.0 , 52.96 , 49.56 , 15.18 , 13.91 , 19.05 , 51.34 , 53.68 , 18.89 
1464798642.13 , 55.19 , 56.82 , 25.0 , 19.19 , 28.96 , 59.96 , 64.65 , 28.13 
1464798642.26 , 56.18 , 54.37 , 23.52 , 24.35 , 24.87 , 59.83 , 62.84 , 29.84 
1464798642.39 , 53.44 , 56.14 , 45.6 , 45.27 , 49.56 , 51.85 , 53.69 , 50.23 
1464798642.52 , 47.5 , 78.96 , 51.46 , 79.96 , 52.45 , 79.39 , 47.5 , 75.02 
1464798642.64 , 126.67 , 150.16 , 130.63 , 139.33 , 127.66 , 142.8 , 132.62 , 145.37 
1464798642.77 , 40.33 , 41.81 , 16.93 , 15.96 , 20.81 , 49.11 , 53.18 , 20.66 
1464798642.9 , 62.84 , 59.67 , 21.12 , 21.04 , 27.0 , 59.3 , 62.1 , 29.44 
1464798643.05 , 54.41 , 54.43 , 27.09 , 24.85 , 27.08 , 61.54 , 71.0 , 28.74 
1464798643.18 , 75.95 , 107.3 , 71.95 , 97.4 , 77.36 , 107.93 , 79.41 , 101.65 
1464798643.32 , 102.92 , 112.36 , 102.92 , 101.62 , 100.69 , 102.83 , 103.18 , 104.07 
1464798643.44 , 79.17 , 84.71 , 79.17 , 73.55 , 81.15 , 77.23 , 81.16 , 83.36 
1464798643.57 , 77.71 , 81.91 , 52.46 , 51.7 , 56.44 , 84.27 , 88.53 , 62.58 
1464798643.69 , 54.9 , 56.19 , 21.18 , 17.99 , 25.05 , 59.68 , 62.57 , 24.48 
1464798643.88 , 64.55 , 67.77 , 37.63 , 32.25 , 31.77 , 64.03 , 71.61 , 31.74 
1464798644.07 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
1464798644.26 , 27.92 , 83.13 , 29.69 , 83.13 , 28.02 , 83.04 , 25.74 , 80.27 
1464798644.45 , 60.1 , 64.55 , 31.94 , 27.53 , 24.08 , 59.5 , 58.57 , 25.18 
1464798644.65 , 57.31 , 61.49 , 27.99 , 25.54 , 24.06 , 62.18 , 57.21 , 22.22 
1464798644.83 , 8.41 , 8.34 , 4.24 , 3.96 , 4.25 , 9.61 , 9.66 , 3.96 
1464798645.03 , 10.14 , 61.36 , 11.88 , 61.36 , 11.0 , 61.3 , 11.88 , 61.36 
1464798645.23 , 54.85 , 57.52 , 29.8 , 26.02 , 27.69 , 58.81 , 56.87 , 29.69 
1464798645.43 , 73.41 , 76.09 , 40.05 , 39.72 , 37.98 , 74.07 , 76.65 , 40.35 
1464798645.62 , 8.65 , 8.55 , 2.46 , 1.98 , 2.41 , 8.55 , 9.39 , 3.96 
1464798645.81 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.11 
1464798646.0 , 37.08 , 37.87 , 13.8 , 15.83 , 13.49 , 38.87 , 37.05 , 14.52 
1464798646.19 , 66.01 , 70.85 , 35.91 , 37.61 , 31.99 , 67.46 , 68.74 , 33.87 
1464798646.38 , 39.07 , 146.47 , 26.66 , 134.59 , 24.62 , 143.96 , 38.09 , 133.68 
1464798646.57 , 13.86 , 126.13 , 13.85 , 124.76 , 15.83 , 125.69 , 15.83 , 124.86 
1464798646.76 , 36.22 , 38.58 , 21.03 , 19.79 , 18.99 , 37.49 , 37.09 , 20.81 
1464798646.91 , 61.82 , 63.42 , 29.92 , 25.51 , 31.42 , 68.24 , 66.99 , 35.25 
